"popularity","genre","intercept","time_signature3","time_signature5","time_signature1","explicitTrue","duration_ms","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
75,"rock",1,0,0,0,0,216720,0.51,0.882,-5.659,0.159,0.00158,0.00206,0.0764,0.653,154.029
81,"rock",1,0,0,0,0,190946,0.579,0.904,-2.729,0.0618,0.193,0,0.064,0.681,82.014
77,"rock",1,0,0,0,0,219801,0.52,0.903,-5.497,0.042,0.00517,0,0.254,0.652,74.988
1,"rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
2,"rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
0,"rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
85,"rock",1,0,0,0,0,255493,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386
5,"rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
4,"rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
0,"rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
0,"rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
0,"rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
1,"rock",1,0,0,0,0,211573,0.623,0.961,-2.616,0.0869,0.102,0.000171,0.264,0.668,149.963
2,"rock",1,0,0,0,0,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104
2,"rock",1,0,0,0,0,230933,0.5,0.887,-3.74,0.0726,0.00467,0,0.114,0.631,162.003
2,"rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
2,"rock",1,0,0,0,0,230933,0.5,0.887,-3.74,0.0726,0.00467,0,0.114,0.631,162.003
0,"rock",1,0,0,0,0,186826,0.557,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.566,151.988
0,"rock",1,0,0,0,0,221013,0.668,0.522,-7.42,0.0311,0.696,0,0.609,0.718,107.979
5,"rock",1,0,0,0,0,220413,0.441,0.976,-3.09,0.147,0.000335,0.0475,0.298,0.248,130.411
1,"rock",1,0,1,0,0,204466,0.499,0.223,-15.253,0.0338,0.912,0,0.0962,0.304,129.291
2,"rock",1,0,0,0,0,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62
0,"rock",1,0,0,0,0,221013,0.668,0.522,-7.42,0.0311,0.696,0,0.609,0.718,107.979
1,"rock",1,0,0,0,0,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104
2,"rock",1,0,0,0,0,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104
2,"rock",1,0,0,0,0,204760,0.458,0.897,-5.006,0.0674,0.005,0,0.103,0.602,154.834
0,"rock",1,0,0,0,0,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104
0,"rock",1,0,0,0,0,221013,0.668,0.522,-7.42,0.0311,0.696,0,0.609,0.718,107.979
0,"rock",1,0,0,0,0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984
0,"rock",1,0,0,0,0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984
0,"rock",1,0,0,0,0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984
0,"rock",1,0,0,0,0,186826,0.557,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.566,151.988
1,"rock",1,0,0,0,0,200946,0.508,0.981,-3.23,0.0779,8.22e-05,0.000449,0.0555,0.746,138.011
2,"rock",1,0,0,0,0,308560,0.265,0.818,-3.553,0.0393,0.0774,0.024,0.323,0.251,150.332
2,"rock",1,0,0,0,0,377746,0.636,0.67,-10.958,0.257,0.582,0,0.0453,0.572,115.577
0,"rock",1,0,0,0,0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041
0,"rock",1,0,0,0,0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041
0,"rock",1,0,0,0,0,262586,0.532,0.872,-3.869,0.0636,0.00223,0,0.283,0.299,127.959
0,"rock",1,0,0,0,0,262586,0.532,0.872,-3.869,0.0636,0.00223,0,0.283,0.299,127.959
0,"rock",1,0,0,0,0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041
0,"rock",1,0,0,0,0,436413,0.666,0.935,-4.563,0.0445,0.00285,0.781,0.352,0.69,118.999
0,"rock",1,0,0,0,0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041
0,"rock",1,0,0,0,0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041
4,"rock",1,0,0,0,0,165213,0.329,0.282,-10.863,0.0294,0.71,0.00265,0.158,0.393,112.944
0,"rock",1,0,0,0,0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041
0,"rock",1,0,0,0,0,378146,0.703,0.668,-9.237,0.22,0.516,0,0.0588,0.561,116.039
76,"rock",1,1,0,0,0,230613,0.509,0.448,-7.552,0.0357,0.00713,0.0137,0.244,0.221,156.909
83,"rock",1,0,0,0,0,299960,0.705,0.712,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512
55,"rock",1,0,0,0,0,190122,0.561,0.526,-10.005,0.0258,0.774,0.00605,0.103,0.463,89.996
73,"rock",1,0,0,0,0,238360,0.508,0.889,-2.755,0.0862,0.0495,0,0.0984,0.332,135.014
89,"rock",1,0,0,0,0,202245,0.667,0.75,-4.602,0.0906,0.0746,0.000198,0.197,0.486,126.041
76,"rock",1,0,0,0,0,232146,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218
77,"rock",1,0,0,0,0,213706,0.489,0.505,-8.022,0.117,0.579,0.000333,0.104,0.337,163.255
76,"rock",1,0,0,0,0,180690,0.573,0.539,-6.091,0.0322,0.0162,1.16e-05,0.105,0.39,75.012
75,"rock",1,0,0,0,0,216133,0.733,0.477,-6.737,0.0687,0.302,2.97e-06,0.0579,0.545,62.507
67,"rock",1,0,0,0,0,209693,0.664,0.642,-5.961,0.038,0.129,0,0.114,0.501,118.002
81,"rock",1,0,1,0,1,228146,0.15,0.859,-2.827,0.0595,0.00201,0.194,0.387,0.354,170.527
86,"rock",1,0,0,0,0,253920,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401
85,"rock",1,0,0,0,0,237146,0.448,0.665,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004
82,"rock",1,0,0,0,0,204280,0.484,0.731,-6.694,0.0379,0.431,0,0.151,0.51,101.654
76,"rock",1,0,0,0,0,169010,0.682,0.72,-8.173,0.0381,0.326,0,0.148,0.673,117.003
56,"rock",1,0,0,0,0,313163,0.534,0.863,-4.616,0.0357,0.0152,0.0167,0.144,0.374,98.006
83,"rock",1,0,0,0,0,199080,0.578,0.866,-3.804,0.0619,0.00701,0,0.257,0.619,128.038
79,"rock",1,0,0,0,0,122066,0.692,0.497,-7.316,0.119,0.676,0,0.259,0.475,81.308
82,"rock",1,0,0,0,0,216053,0.508,0.834,-6.205,0.0386,0.0183,0,0.0732,0.774,139.131
0,"rock",1,0,0,0,1,168552,0.423,0.721,-8.07,0.165,0.00792,0,0.38,0.382,161.926
72,"rock",1,0,0,0,1,257368,0.664,0.692,-4.128,0.127,0.237,0,0.0798,0.233,154.924
84,"rock",1,0,0,0,0,208400,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728
0,"rock",1,0,0,0,0,212866,0.449,0.411,-9.189,0.0329,0.742,0.101,0.112,0.109,149.911
0,"rock",1,0,0,0,0,183406,0.629,0.755,-4.703,0.206,0.0799,0,0.141,0.78,110.016
1,"rock",1,0,0,0,0,137476,0.766,0.83,-3.335,0.1,0.0146,0,0.035,0.756,121.948
75,"rock",1,0,0,0,0,168259,0.682,0.72,-8.176,0.0382,0.321,0,0.205,0.649,116.988
2,"rock",1,0,0,0,0,212866,0.449,0.411,-9.189,0.0329,0.742,0.101,0.112,0.109,149.911
0,"rock",1,0,0,0,0,183406,0.629,0.755,-4.703,0.206,0.0799,0,0.141,0.78,110.016
0,"rock",1,0,0,0,0,197957,0.635,0.812,-4.724,0.0362,0.0576,0,0.135,0.486,137.976
0,"rock",1,0,0,0,0,212240,0.664,0.794,-5.503,0.038,0.0132,0.0137,0.12,0.933,143.013
0,"rock",1,0,0,0,0,187363,0.624,0.908,-3.215,0.0992,0.408,0,0.139,0.659,105.048
3,"rock",1,1,0,0,0,174026,0.703,0.225,-11.366,0.0511,0.731,4.59e-06,0.102,0.399,143.248
0,"rock",1,0,0,0,0,209933,0.47,0.439,-8.892,0.0322,0.741,1.64e-05,0.0707,0.287,108.037
0,"rock",1,0,0,0,0,193826,0.56,0.394,-9.129,0.0307,0.365,0,0.213,0.382,122.878
0,"rock",1,0,0,0,0,205573,0.581,0.429,-10.007,0.0326,0.18,0.00106,0.128,0.504,123.802
1,"rock",1,0,0,0,0,213333,0.454,0.805,-4.947,0.0313,0.0229,0,0.358,0.591,91.251
3,"rock",1,0,0,0,0,290280,0.568,0.808,-7.042,0.0378,0.0327,1.08e-05,0.218,0.849,151.12
1,"rock",1,0,0,0,0,250626,0.527,0.89,-3.335,0.0338,0.0678,0.000162,0.222,0.818,122.494
1,"rock",1,0,0,0,0,223146,0.532,0.964,-2.559,0.0519,0.0477,0,0.359,0.804,122.778
1,"rock",1,0,0,0,0,316520,0.529,0.982,-2.129,0.0368,0.0206,0,0.0807,0.792,118.668
0,"rock",1,0,0,0,0,250626,0.527,0.89,-3.335,0.0338,0.0678,0.000162,0.222,0.818,122.494
1,"rock",1,0,0,0,0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829
0,"rock",1,0,0,0,0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829
0,"rock",1,0,0,0,0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829
0,"rock",1,0,0,0,0,160626,0.3,0.21,-13.589,0.031,0.964,0.00323,0.124,0.18,86.038
2,"rock",1,0,0,0,0,250626,0.527,0.89,-3.335,0.0338,0.0678,0.000162,0.222,0.818,122.494
3,"rock",1,0,0,0,0,223146,0.532,0.964,-2.559,0.0519,0.0477,0,0.359,0.804,122.778
0,"rock",1,0,0,0,0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829
2,"rock",1,0,0,0,0,191506,0.615,0.752,-8.91,0.391,0.0397,1.37e-06,0.0479,0.66,133.977
1,"rock",1,0,0,0,0,225400,0.812,0.816,-5.699,0.0569,0.21,0.0472,0.0961,0.778,105.936
75,"rock",1,0,0,0,0,221426,0.584,0.911,-3.515,0.09,0.0119,0,0.119,0.606,92.502
74,"rock",1,0,0,0,0,228979,0.62,0.864,-4.334,0.114,0.0323,0,0.117,0.395,98.059
77,"rock",1,0,0,0,0,334743,0.481,0.262,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.861
74,"rock",1,0,0,0,0,237586,0.541,0.977,-2.828,0.157,0.00321,5.13e-05,0.0796,0.263,134.938
83,"rock",1,0,0,0,0,301920,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761
52,"rock",1,0,0,0,0,340244,0.39,0.505,-8.671,0.0381,0.421,0,0.0918,0.28,113.706
67,"rock",1,0,0,0,1,230493,0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858
75,"rock",1,0,0,0,0,171040,0.365,0.851,-6.238,0.0645,0.0964,0.003,0.237,0.309,78.086
75,"rock",1,0,0,0,0,245466,0.49,0.885,-4.121,0.0396,0.00218,0,0.0741,0.64,166.996
0,"rock",1,0,0,0,0,182681,0.744,0.744,-4.334,0.142,0.247,0,0.116,0.662,104.007
76,"rock",1,0,0,0,0,187888,0.576,0.679,-7.237,0.034,0.0311,0,0.323,0.213,121.005
77,"rock",1,0,0,0,0,204013,0.564,0.714,-4.987,0.129,0.0549,0,0.155,0.33,175.924
2,"rock",1,0,0,0,0,357936,0.679,0.762,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407
9,"rock",1,0,0,0,0,196213,0.601,0.703,-6.24,0.0379,0.175,8.4e-05,0.571,0.673,106.164
0,"rock",1,0,0,0,0,357936,0.679,0.762,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407
1,"rock",1,0,0,0,0,216760,0.68,0.711,-6.371,0.0414,0.0918,0,0.241,0.571,127.436
0,"rock",1,0,0,0,0,197957,0.635,0.812,-4.724,0.0362,0.0576,0,0.135,0.486,137.976
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,0,0,0,0,196213,0.601,0.703,-6.24,0.0379,0.175,8.4e-05,0.571,0.673,106.164
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,0,0,0,0,196213,0.601,0.703,-6.24,0.0379,0.175,8.4e-05,0.571,0.673,106.164
1,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,0,0,0,0,217493,0.5,0.908,-4.303,0.0418,0.0166,0,0.128,0.744,138.834
0,"rock",1,0,0,0,0,217493,0.5,0.908,-4.303,0.0418,0.0166,0,0.128,0.744,138.834
4,"rock",1,0,0,0,0,185906,0.569,0.963,-3.069,0.0593,0.000787,0.0256,0.22,0.82,76.995
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,217493,0.5,0.908,-4.303,0.0418,0.0166,0,0.128,0.744,138.834
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
1,"rock",1,0,0,0,0,217493,0.5,0.908,-4.303,0.0418,0.0166,0,0.128,0.744,138.834
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,1,0,0,0,250222,0.112,0.978,-2.64,0.117,0.000108,0.0241,0.117,0.371,173.097
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,200440,0.639,0.896,-4.782,0.028,0.053,0,0.242,0.966,143.989
0,"rock",1,1,0,0,0,250222,0.112,0.978,-2.64,0.117,0.000108,0.0241,0.117,0.371,173.097
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
2,"rock",1,0,0,0,0,212800,0.726,0.779,-7.057,0.0251,0.0178,0.00178,0.104,0.841,109.133
0,"rock",1,0,0,0,0,200440,0.639,0.896,-4.782,0.028,0.053,0,0.242,0.966,143.989
0,"rock",1,0,0,0,0,205213,0.625,0.653,-5.967,0.0257,0.124,0,0.346,0.605,110.972
0,"rock",1,0,0,0,0,212800,0.726,0.779,-7.057,0.0251,0.0178,0.00178,0.104,0.841,109.133
0,"rock",1,0,0,0,0,178426,0.736,0.793,-5.305,0.29,0.0633,0.000815,0.0531,0.912,141.96
1,"rock",1,0,0,0,0,212800,0.726,0.779,-7.057,0.0251,0.0178,0.00178,0.104,0.841,109.133
80,"rock",1,0,0,0,0,232533,0.656,0.291,-10.572,0.0293,0.872,0,0.114,0.298,103.971
79,"rock",1,0,0,0,0,228346,0.512,0.662,-6.797,0.0439,0.0275,0,0.118,0.472,180.114
76,"rock",1,0,0,0,0,324466,0.609,0.674,-7.388,0.0548,0.0735,0.06,0.345,0.315,90.009
67,"rock",1,0,0,0,0,227266,0.287,0.473,-3.551,0.034,0.0858,4.4e-05,0.383,0.577,186.283
77,"rock",1,0,0,0,0,203186,0.519,0.625,-5.909,0.0482,0.349,0,0.121,0.21,120.103
54,"rock",1,1,0,0,0,250000,0.762,0.391,-11.735,0.0337,0.867,0.000521,0.112,0.355,137.956
2,"rock",1,0,0,0,0,218306,0.399,0.801,-4.638,0.0544,0.32,0,0.308,0.696,199.792
79,"rock",1,0,0,0,0,194240,0.673,0.902,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012
1,"rock",1,0,0,0,0,218306,0.399,0.801,-4.638,0.0544,0.32,0,0.308,0.696,199.792
1,"rock",1,0,0,0,0,204280,0.483,0.731,-6.696,0.0381,0.436,0,0.151,0.484,101.654
0,"rock",1,0,0,0,0,227240,0.552,0.873,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,0,0,0,0,218306,0.399,0.801,-4.638,0.0544,0.32,0,0.308,0.696,199.792
82,"rock",1,0,0,0,0,354320,0.414,0.404,-9.928,0.0499,0.271,0,0.3,0.224,71.105
1,"rock",1,0,0,0,0,233373,0.559,0.863,-4.704,0.0267,0.00229,8.29e-06,0.201,0.646,126.417
0,"rock",1,0,0,0,0,194080,0.714,0.611,-5.448,0.0367,0.891,0.011,0.0969,0.412,117.872
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
1,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
2,"rock",1,0,0,0,0,394133,0.526,0.365,-12.605,0.028,0.0775,1.37e-05,0.0618,0.254,131.251
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,1,0,0,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991
1,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,227240,0.552,0.873,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059
0,"rock",1,0,0,0,0,378906,0.47,0.621,-6.763,0.0253,0.206,0.000725,0.135,0.396,175.906
2,"rock",1,0,0,0,0,175853,0.54,0.926,-6.205,0.162,0.0191,0,0.651,0.686,144.8
1,"rock",1,0,0,0,0,207066,0.57,0.939,-7.177,0.0701,0.155,0,0.633,0.538,117.322
0,"rock",1,0,0,0,0,208920,0.658,0.773,-5.119,0.0244,0.000901,0,0.194,0.66,100.006
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,217493,0.5,0.908,-4.303,0.0418,0.0166,0,0.128,0.744,138.834
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
0,"rock",1,0,0,0,0,243057,0.503,0.582,-4.324,0.0253,0.472,0,0.103,0.326,77.321
1,"rock",1,0,0,0,0,215527,0.521,0.954,-3.556,0.0909,0.0295,5.02e-05,0.25,0.45,90.545
1,"rock",1,0,0,0,0,408173,0.398,0.93,-6.76,0.0599,0.000854,0.121,0.0874,0.73,190.84
2,"rock",1,0,0,0,0,159226,0.555,0.921,-4.606,0.0369,0.00264,0.000205,0.117,0.775,121.141
1,"rock",1,0,0,0,0,242533,0.497,0.983,-5.19,0.109,8.3e-05,0.0145,0.119,0.0693,121.397
0,"rock",1,0,0,0,0,170720,0.605,0.7,-6.47,0.0277,0.00998,0,0.116,0.588,84.962
1,"rock",1,0,0,0,0,175853,0.54,0.926,-6.205,0.162,0.0191,0,0.651,0.686,144.8
0,"rock",1,0,0,0,0,216866,0.533,0.771,-6.512,0.028,0.0883,0,0.0428,0.853,103.262
1,"rock",1,0,0,0,0,200933,0.627,0.909,-4.731,0.0658,0.000957,7.03e-05,0.336,0.697,124.313
2,"rock",1,0,0,0,0,193320,0.401,0.901,-5.011,0.041,0.0704,0,0.538,0.839,134.799
1,"rock",1,1,0,0,0,206120,0.261,0.947,-3.031,0.0487,0.000193,0.00326,0.31,0.552,185.942
2,"rock",1,0,0,0,1,172466,0.766,0.882,-4.477,0.0713,0.0675,2.59e-06,0.281,0.547,107.933
68,"rock",1,0,0,0,0,236390,0.571,0.415,-6.572,0.0305,0.615,0,0.187,0.342,78.025
83,"rock",1,0,0,0,0,153000,0.551,0.881,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036
78,"rock",1,0,0,0,0,177493,0.546,0.465,-8.167,0.0287,0.153,0.00259,0.321,0.415,73.369
53,"rock",1,0,0,0,0,287573,0.78,0.46,-7.516,0.0851,0.455,0.000141,0.061,0.788,124.007
76,"rock",1,0,0,0,0,214147,0.679,0.715,-6.383,0.0407,0.0755,0,0.271,0.571,127.435
79,"rock",1,0,0,0,0,147350,0.637,0.929,-3.593,0.0491,0.00167,2.62e-05,0.344,0.902,80.974
83,"rock",1,0,0,0,0,160133,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109
68,"rock",1,0,0,0,0,237375,0.411,0.675,-6.251,0.0591,0.063,0,0.092,0.545,130.134
0,"rock",1,0,0,0,0,210520,0.611,0.509,-9.382,0.127,0.69,2.64e-06,0.0855,0.425,90.168
0,"rock",1,0,0,0,0,210520,0.611,0.509,-9.382,0.127,0.69,2.64e-06,0.0855,0.425,90.168
1,"rock",1,0,0,0,0,251120,0.694,0.761,-6.066,0.0263,0.176,3.63e-05,0.123,0.866,129.953
0,"rock",1,0,0,0,0,251120,0.694,0.761,-6.066,0.0263,0.176,3.63e-05,0.123,0.866,129.953
4,"rock",1,0,0,0,0,208920,0.658,0.773,-5.119,0.0244,0.000901,0,0.194,0.66,100.006
0,"rock",1,0,0,0,0,161880,0.77,0.657,-7.658,0.0386,0.4,5.89e-05,0.29,0.846,92.008
1,"rock",1,0,0,0,0,258825,0.635,0.551,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779
0,"rock",1,0,0,0,0,258825,0.635,0.551,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779
2,"rock",1,0,0,0,0,258825,0.635,0.551,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779
0,"rock",1,0,0,0,0,209613,0.787,0.785,-6.768,0.0737,0.144,0,0.0596,0.734,97.021
0,"rock",1,0,0,0,0,213186,0.671,0.575,-8.998,0.0575,0.0046,0.000217,0.123,0.647,160.976
0,"rock",1,0,0,0,0,166506,0.665,0.689,-7.344,0.0511,0.111,0,0.0657,0.782,177.879
0,"rock",1,0,0,0,0,208920,0.658,0.773,-5.119,0.0244,0.000901,0,0.194,0.66,100.006
0,"rock",1,0,0,0,0,159226,0.555,0.921,-4.606,0.0369,0.00264,0.000205,0.117,0.775,121.141
1,"rock",1,0,0,0,0,159546,0.757,0.688,-4.546,0.112,0.226,0,0.237,0.704,155.994
1,"rock",1,0,0,0,0,200053,0.654,0.794,-6.288,0.0284,0.00769,0.00134,0.165,0.678,114.62
1,"rock",1,0,0,0,0,195093,0.595,0.655,-4.277,0.026,0.155,0,0.265,0.364,153.866
1,"rock",1,0,0,0,0,124653,0.516,0.818,-6.076,0.0393,0.00701,0,0.337,0.769,121.907
0,"rock",1,1,0,0,0,244306,0.173,0.609,-7.724,0.0482,0.359,0,0.1,0.0988,197.819
0,"rock",1,0,0,0,0,170720,0.605,0.7,-6.47,0.0277,0.00998,0,0.116,0.588,84.962
1,"rock",1,0,0,0,0,244680,0.629,0.486,-8.198,0.0305,0.497,0,0.117,0.382,122.011
0,"rock",1,0,0,0,0,208920,0.658,0.773,-5.119,0.0244,0.000901,0,0.194,0.66,100.006
2,"rock",1,0,0,0,0,188040,0.689,0.853,-3.455,0.0286,0.0186,0,0.142,0.937,153.933
0,"rock",1,0,0,0,0,238426,0.502,0.716,-4.439,0.0587,0.291,0,0.246,0.629,169.952
0,"rock",1,0,0,0,0,181840,0.729,0.764,-6.138,0.0452,0.201,0.000598,0.0807,0.964,94.017
0,"rock",1,0,0,0,0,190826,0.679,0.926,-3.834,0.0612,0.118,0,0.302,0.934,179.941
0,"rock",1,0,0,0,0,185400,0.484,0.944,-3.652,0.0413,0.0901,0,0.471,0.839,170.064
0,"rock",1,0,0,0,0,208920,0.658,0.773,-5.119,0.0244,0.000901,0,0.194,0.66,100.006
0,"rock",1,0,0,0,0,187355,0.437,0.878,-4.687,0.0452,0.0112,0,0.126,0.623,128.043
0,"rock",1,0,0,0,0,185466,0.525,0.94,-3.546,0.065,0.0283,0,0.236,0.636,140.093
0,"rock",1,1,0,0,0,188893,0.55,0.765,-5.878,0.0417,0.534,0,0.0791,0.592,157.49
0,"rock",1,0,0,0,0,124653,0.516,0.818,-6.076,0.0393,0.00701,0,0.337,0.769,121.907
0,"rock",1,0,0,0,0,199592,0.646,0.607,-7.671,0.0335,0.0127,2.32e-05,0.32,0.536,123.033
0,"rock",1,1,0,0,0,84973,0.387,0.786,-4.127,0.0436,0.0195,0,0.123,0.462,149.806
0,"rock",1,1,0,0,0,188893,0.55,0.765,-5.878,0.0417,0.534,0,0.0791,0.592,157.49
0,"rock",1,1,0,0,0,84973,0.387,0.786,-4.127,0.0436,0.0195,0,0.123,0.462,149.806
0,"rock",1,0,0,0,0,124653,0.516,0.818,-6.076,0.0393,0.00701,0,0.337,0.769,121.907
0,"rock",1,0,0,0,0,232466,0.578,0.471,-8.182,0.0615,0.498,1.49e-06,0.1,0.54,147.611
0,"rock",1,0,0,0,0,228133,0.691,0.854,-4.77,0.0735,0.239,0,0.0969,0.779,94.96
